OBJECTID,ID305B,ATTAINS_HUC4,CYCLE,WATER_NAME,CATEGORY,TYPE,SIZE,UNIT,CAUSE_NAME,ACTN_TYPE_CODE,TMDL_ID,TMDL_NAME,ESTABLISHMENT_DATE,COMMENT,HUC4CODE,HUCNAME,BASIN,DEQ_ADM,WEB_LINK
147,ID16010204BR005_03,16010204,2022,Deep Creek - Deep Creek Reservoir Dam to mouth,CAT 4A,RIVER,10.53,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for unknown.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
19,ID16010201BR002_02a,16010201,2022,Sulpher Canyon - Headwaters (middle and S.Sulpher) to mouth,CAT 4A,RIVER,12.24,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Not listed for pollutants but TMDLs written for nutrients and sediment.  Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).    ,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
27,ID16010201BR002_06,16010201,2022,Bear River - Ovid Creek confluence to Alexander Reservoir,CAT 4A,RIVER,44.09,Miles,"PHOSPHORUS, TOTAL",TMDL,53480,Bear River/Malad Subbasin TMDL Addendum,13-Sep-13,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/53480
35,ID16010201BR004_02a,16010201,2022,South Wilson Creek,CAT 4A,RIVER,4.68,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
51,ID16010201BR022_03a,16010201,2022,Lower Georgetown Creek - left hand fork to mouth,CAT 4A,RIVER,3.91,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010201,Bear Lake,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
83,ID16010202BR007_03,16010202,2022,Mink Creek - source to mouth,CAT 4A,RIVER,8.01,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Not listed for pollutants but TMDLs written for nutrients and sediment.  Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).    2004 BURP data indicate not upporting.,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
91,ID16010202BR009_02b,16010202,2022,Alder Creek - headwaters to mouth,CAT 4A,RIVER,17.72,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Not listed for pollutants in  2002 but TMDLs written for nutrients and sediment.  Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
99,ID16010202BR009_06a,16010202,2022,Bear River - Denismore Cr to above Oneida Reservoir,CAT 4A,RIVER,21.37,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
115,ID16010202BR015_02,16010202,2022,Battle Creek - upper Battle Creek and unnamed tributaries,CAT 4A,RIVER,68.66,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
371,ID17010214PN047_02,17010214,2022,Colburn Creek - Headwaters to Berry Cr.,CAT 4A,RIVER,8.6,Miles,"PHOSPHORUS, TOTAL",TMDL,35767,PACK RIVER NUTRIENTS TMDLS,31-Dec-08,"2010: This AU was assessed on 1/29/2010 by CDA RO Staff (R. Steed). A Subbasin Assessment and Total Phosphorus TMDL has been prepared and approved for this AU, with an approval date of 31, Dec, 2008.  ",17010214,Pend Oreille Lake,Panhandle,CRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35767
1102,ID17040210SK005_04,17040210,2022,Cassia Creek - Clyde Creek to Conner Creek,CAT 4A,RIVER,4.49,Miles,"PHOSPHORUS, TOTAL",TMDL,10681,RAFT RIVER WATERSHED TMDL,27-Jul-04,,17040210,Raft,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10681
1230,ID17040212SK020_07,17040212,2022,Snake River - Milner Dam to Twin Falls,CAT 4A,RIVER,21.31,Miles,"PHOSPHORUS, TOTAL",TMDL,781,"SNAKE RIVER WATERSHED, MIDDLE",25-Apr-97,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/781
1286,ID17040213SK006_02,17040213,2022,Cedar Creek - source to Cedar Creek Reservoir,CAT 4A,RIVER,44.27,Miles,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,Assessed using BURP Monitoring Data WBAGII (June 2006),17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1294,ID17040213SK008_02,17040213,2022,"China, Browns, Corral, Player Creeks",CAT 4A,RIVER,47.57,Miles,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,"4/17/2012 (JT) - This assessment unit was assessed in 2006 by the Beneficial Use Reconnaissance Program (BURP) crew and received an SFI score of 91.6 in 2006, indicating a passing fisheries index score. Young of the year salmonids were again observed by the BURP field crew in 2011 indicating that salmonid spawning is occurring. A TMDL has been developed for this assessment unit for temperature and total phosphorus. Because the temperature criteria for salmonid spawning is more strict than the temperature criteria for cold water aquatic life and cold water aquatic life is not supporting, therefore salmonid spawning is not supporting.",17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1302,ID17040213SK009_06,17040213,2022,Salmon Falls Creek-Idaho/Nevada border to Salmon Falls Creek,CAT 4A,RIVER,8.66,Miles,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,,17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1158,ID17040212SK000_02,17040212,2022,1st and 2nd order tribs to Yahoo and Deep Creek,CAT 4A,RIVER,391.97,Miles,"PHOSPHORUS, TOTAL",TMDL,2018,"SNAKE-ROCK, UPPER",25-Aug-00,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2018
1166,ID17040212SK001_02,17040212,2022,Snake River - Lower Salmon Falls to Clover Creek,CAT 4A,RIVER,22.13,Miles,"PHOSPHORUS, TOTAL",TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1174,ID17040212SK005_02,17040212,2022,Snake River tribs containing Riley Creek and Sand Springs,CAT 4A,RIVER,17.38,Miles,"PHOSPHORUS, TOTAL",TMDL,2018,"SNAKE-ROCK, UPPER",25-Aug-00,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2018
1182,ID17040212SK007_07,17040212,2022,Snake River - Rock Creek to Box Canyon Creek,CAT 4A,RIVER,18.3,Miles,"PHOSPHORUS, TOTAL",TMDL,781,"SNAKE RIVER WATERSHED, MIDDLE",25-Apr-97,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/781
1126,ID17040210SK022_03,17040210,2022,Lake Fork - source to Sublett Reservoir,CAT 4A,RIVER,1.34,Miles,"PHOSPHORUS, TOTAL",TMDL,10681,RAFT RIVER WATERSHED TMDL,27-Jul-04,"1/23/2010 (S. Woodhead) - BURP site 2006STWFA030 shows SMI as not fully supporting. Refer to page 88 of the Raft River TMDL, approved July 2004.  ",17040210,Raft,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10681
1198,ID17040212SK012_02,17040212,2022,Cedar Draw - source to mouth,CAT 4A,RIVER,17.98,Miles,"PHOSPHORUS, TOTAL",TMDL,2018,"SNAKE-ROCK, UPPER",25-Aug-00,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2018
950,ID17040208SK001_05,17040208,2022,Portneuf River - Marsh Creek to American Falls Reservoir,CAT 4A,RIVER,24.46,Miles,"PHOSPHORUS, TOTAL",TMDL,39000,PORTNEUF RIVER TMDL,29-Jul-10,,17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/39000
958,ID17040208SK004_02d,17040208,2022,"East Fork Mink Creek, 2nd order",CAT 4A,RIVER,7.35,Miles,"PHOSPHORUS, TOTAL",TMDL,2016,PORTNEUF RIVER,16-Apr-01,"7/13/17 (JW): Per WBAG III, Salmonid Spawning is a subcategory of Cold Water Aquatic Life use, and Salmonid Spawning use is not supported if Cold Water Aquatic Life is not supported.",17040208,Portneuf,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2016
774,ID17040205SK013_02,17040205,2022,Willow Creek - source to Crane Creek,CAT 4A,RIVER,37.36,Miles,"PHOSPHORUS, TOTAL",TMDL,10489,WILLOW CREEK TMDL,30-Jun-04,,17040205,Willow,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10489
846,ID17040206SK026_03,17040206,2022,Pleasant Valley - source to American Falls Reservoir,CAT 4A,RIVER,12.18,Miles,"PHOSPHORUS, TOTAL",TMDL,42340,AMERICAN FALLS SUBBASIN TMDL,6-Aug-12,,17040206,American Falls,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/42340
702,ID17040204SK003_05,17040204,2022,Teton River - Teton Dam to Teton River Forks,CAT 4A,RIVER,22.16,Miles,"PHOSPHORUS, TOTAL",TMDL,4070,TETON RIVER SUBBASIN,24-Feb-03,,17040204,Teton,Upper Snake,IRO,https://mywaterway.epa.gov/plan-summary/IDEQ/4070
6,ID16010102BR005_02,16010102,2022,Dry Creek - Dip Creek to Thomas Fork,CAT 4A,RIVER,6.67,Miles,"PHOSPHORUS, TOTAL",TMDL,53480,Bear River/Malad Subbasin TMDL Addendum,13-Sep-13,,16010102,Central Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/53480
14,ID16010102BR008_02,16010102,2022,Sheep Creek - source to mouth,CAT 4A,RIVER,22.42,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Assessed :Idaho WBAG2 using BURP Monitoring Data (June 2006),16010102,Central Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
62,ID16010202BR002_04,16010202,2022,Cub River - Maple Creek to Border,CAT 4A,RIVER,5.57,Miles,"PHOSPHORUS, TOTAL",TMDL,53480,Bear River/Malad Subbasin TMDL Addendum,13-Sep-13,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/53480
70,ID16010202BR005_02,16010202,2022,Worm Creek - unnamed tributaries,CAT 4A,RIVER,21.49,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 Listed for unknown.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
78,ID16010202BR006_02a,16010202,2022,Deep Creek,CAT 4A,RIVER,10.37,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
86,ID16010202BR008_0L,16010202,2022,Oneida Narrows Reservoir,CAT 4A,"LAKE, FRESHWATER",420.78,Acres,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
94,ID16010202BR009_02c,16010202,2022,Burton Creek - headwaters to mouth,CAT 4A,RIVER,13.83,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Not listed for pollutants but TMDLs written for nutrients and sediment.  Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
110,ID16010202BR013_02,16010202,2022,Densmore Creek - source to mouth,CAT 4A,RIVER,22.88,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
118,ID16010202BR015_04,16010202,2022,Battle Creek - source to mouth,CAT 4A,RIVER,16.27,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010202,Middle Bear,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
150,ID16010204BR006_03,16010204,2022,Deep Creek Reservoir,CAT 4A,RIVER,0.34,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for unknown.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
166,ID16010204BR010_02b,16010204,2022,Upper Wright Creek - headwaters to Indian Mill Canyon,CAT 4A,RIVER,8.86,Miles,"PHOSPHORUS, TOTAL",TMDL,30351,BEAR RIVER/MALAD RIVER SUBBASIN ASSESSMENT AND TMDL PLAN,29-Jun-06,1998 listed for sediment.  Sediment and nutrient TMDLs completed and approved in 2006.   Refer to Bear River/Malad River Subbasin Assessment and TMDL Plan (March 2006).,16010204,Lower Bear-Malad,Bear River,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30351
326,ID17010214PN031_04,17010214,2022,Lower Pack River - Sand Creek to mouth,CAT 4A,RIVER,19.22,Miles,"PHOSPHORUS, TOTAL",TMDL,35767,PACK RIVER NUTRIENTS TMDLS,31-Dec-08,"2010: This assessment unit has a TMDL for temperature, 2007 Pend Oreille Tributaries Temperature TMDLs, approved by EPA in April 2008. CDA RO Staff reviewed this water body 1/12/2010 to update assessment status due to TMDL. The ""cause"" temperature was moved from Category 5 to 4a.     2010: This AU was assessed on 1/29/2010 by CDA RO Staff (R. Steed). A Subbasin Assessment and Total Phosphorus TMDL has been prepared and approved for this AU, with an approval date of 31, Dec, 2008.  ",17010214,Pend Oreille Lake,Panhandle,CRO,https://mywaterway.epa.gov/plan-summary/IDEQ/35767
630,ID17010305PN013L_0L,17010305,2022,Twin Lakes,CAT 4A,"LAKE, FRESHWATER",915.25,Acres,"PHOSPHORUS, TOTAL",TMDL,2019,"SPOKANE, UPPER",31-Jan-01,,17010305,Upper Spokane,Panhandle,CRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2019
1942,ID17050201SW007_03,17050201,2022,Warm Springs Creek - 3rd order,CAT 4A,RIVER,5.31,Miles,"PHOSPHORUS, TOTAL",TMDL,9489,BROWNLEE RESERVOIR -- WEISER FLAT,30-Sep-03,,17050201,Brownlee Reservoir,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9489
1318,ID17040213SK014_03,17040213,2022,Big Creek - source to mouth,CAT 4A,RIVER,7.18,Miles,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,,17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1326,ID17040213SK015_03,17040213,2022,Cottonwood Creek - source to mouth,CAT 4A,RIVER,3.57,Miles,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,,17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1534,ID17040219SK011_02,17040219,2022,East Fork Wood River - source to Hyndman Creek,CAT 4A,RIVER,40.7,Miles,"PHOSPHORUS, TOTAL",TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,"10/14/2014 (NED) - Changed salmonid spawning to an existing use. Fish data from BURP site 2011STWFA024 demonstrates evidence of salmonids less than 100mm (Idaho's WBAG II, page 3-9).",17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
1542,ID17040219SK025_02,17040219,2022,Greenhorn Creek - source USFS boundary,CAT 4A,RIVER,24.65,Miles,"PHOSPHORUS, TOTAL",TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,,17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
1590,ID17040220SK018_04,17040220,2022,Camas Creek - source to Corral Creek,CAT 4A,RIVER,20.53,Miles,"PHOSPHORUS, TOTAL",TMDL,12257,CAMAS CREEK SUBBASIN TMDL,30-Sep-05,,17040220,Camas,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12257
1254,ID17040212SK036_02,17040212,2022,Clover Creek - source to Pioneer Reservoir,CAT 4A,RIVER,72.84,Miles,"PHOSPHORUS, TOTAL",TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1622,ID17040221SK006_04,17040221,2022,Fish Creek - Fish Creek Reservoir Dam to mouth,CAT 4A,RIVER,16.6,Miles,"PHOSPHORUS, TOTAL",TMDL,12256,LITTLE WOOD RIVER SUBBASIN TMDL,30-Sep-05,"6/20/17 (SW, JW): Salmonid spawning changed to an existing use. Salmonid spawning occurs in an upstream AU (17040221SK008_02. IDFG also manages Fish Creek below fish creek reservoir as a cold water trout fishery.",17040221,Little Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12256
1662,ID17050102SW002_05,17050102,2022,Jacks Creek-Little Jacks Ck to CJ Strike Reservoir,CAT 4A,RIVER,12.29,Miles,"PHOSPHORUS, TOTAL",TMDL,33833,JACKS CREEK TMDL (MODIFICATION),13-Nov-07,,17050102,Bruneau,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/33833
1870,ID17050123SW008_05a,17050123,2022,"Gold Fork - lower 5th order, below Gold Fork Ditch",CAT 4A,RIVER,4.01,Miles,"PHOSPHORUS, TOTAL",TMDL,1999,CASCADE RESERVOIR -- PART II,19-Apr-99,,17050123,North Fork Payette,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/1999
1910,ID17050201SW002_08,17050201,2022,Oxbow Reservoir,CAT 4A,"LAKE, FRESHWATER",1106.23,Acres,"PHOSPHORUS, TOTAL",TMDL,10745,SNAKE RIVER HELLS CANYON TMDL,9-Sep-04,,17050201,Brownlee Reservoir,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/10745
1646,ID17050101SW001_07,17050101,2022,Snake River - Browns Creek to CJ Strike Reservoir,CAT 4A,RIVER,11.15,Miles,"PHOSPHORUS, TOTAL",TMDL,30361,KING HILL - CJ STRIKE RESERVOIR SUBBASIN ASSESSMENT AND TMDL,21-Jun-06,,17050101,C. J. Strike Reservoir,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/30361
2261,ID17060210SL007_05,17060210,2022,Little Salmon River - 5th order,CAT 4A,RIVER,16.91,Miles,"PHOSPHORUS, TOTAL",TMDL,22907,LITTLE SALMON RIVER SUBBASIN,29-Mar-06,,17060210,Little Salmon,Salmon,BRO/LRO,https://mywaterway.epa.gov/plan-summary/IDEQ/22907
1213,ID17040212SK014_04,17040212,2022,Cottonwood Creek - 4th order segment,CAT 4A,RIVER,6.26,Miles,"PHOSPHORUS, TOTAL",TMDL,12122,UPPER SNAKE ROCK TMDL (MODIFICATION),14-Sep-05,,17040212,Upper Snake-Rock,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12122
1877,ID17050123SW015_03,17050123,2022,Mud Creek - 3rd order (Norwood to Reservoir),CAT 4A,RIVER,7.26,Miles,"PHOSPHORUS, TOTAL",TMDL,221,CASCADE RESERVOIR -- PART I,13-May-96,2004 BURP data indicate ALUS = not supporting.,17050123,North Fork Payette,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/221
1933,ID17050201SW006_02,17050201,2022,Scott Creek - 2nd order,CAT 4A,RIVER,15.52,Miles,"PHOSPHORUS, TOTAL",TMDL,9489,BROWNLEE RESERVOIR -- WEISER FLAT,30-Sep-03,,17050201,Brownlee Reservoir,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/9489
1541,ID17040219SK024_03,17040219,2022,Warm Springs Creek - source to and including Thompson Creek,CAT 4A,RIVER,7.74,Miles,"PHOSPHORUS, TOTAL",TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,"Because ALUS = fully supporting, but numeric criteria are not available, the assumption is made, as per WBAG II, Section 6.5, that salmonid spawning is fully supporting.     4/23/2012 (S. Woodhead) - Changed salmonid spawning to an existing use. Fish data from BURP site 1993STWFA018, 2004STWFA007 and 2004STWFA008 demonstrate evidence of salmonids less than 100mm (Idaho's WBAG II, p. 3-9).    6/13/17 (JW): Per WBAG III, salmonid spawning is a subcategory of Cold Water Aquatic Life use, and salmonid spawning use is not supported if Cold Water Aquatic Life is not supported. Therefore, changed salmonid spawning to not supporting.",17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
1549,ID17040219SK027_03,17040219,2022,Croy Creek - source to mouth,CAT 4A,RIVER,8.36,Miles,"PHOSPHORUS, TOTAL",TMDL,2239,BIG WOOD RIVER WATERSHED,15-May-02,,17040219,Big Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2239
1277,ID17040213SK004_0L,17040213,2022,Cedar Creek Reservoir,CAT 4A,"LAKE, FRESHWATER",970.63,Acres,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,TP TMDL completed delist upon approval.,17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1293,ID17040213SK007L_0L,17040213,2022,Salmon Falls Creek Reservoir,CAT 4A,"LAKE, FRESHWATER",2648.81,Acres,"PHOSPHORUS, TOTAL",TMDL,34001,SALMON FALLS CREEK SUBBASIN TMDLS,27-Feb-08,,17040213,Salmon Falls,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/34001
1669,ID17050102SW009_06,17050102,2022,Bruneau River - 6th order (Hot Creek to mouth),CAT 4A,RIVER,16.9,Miles,"PHOSPHORUS, TOTAL",TMDL,1998,BRUNEAU RIVER SUBBASIN,13-Mar-01,,17050102,Bruneau,Southwest,BRO,https://mywaterway.epa.gov/plan-summary/IDEQ/1998
1613,ID17040221SK001_05b,17040221,2022,Little Wood River,CAT 4A,RIVER,5.66,Miles,"PHOSPHORUS, TOTAL",TMDL,12256,LITTLE WOOD RIVER SUBBASIN TMDL,30-Sep-05,"6/11/2012 (NED) - This segment of the Little Wood River, from the East/West Canal diversion to the Silver Creek confluence typically does not receive water unless there is storage room needed in the reservoir. It also has been decreed as a dry stream due to water rights. Refer to page 115 of the Little Wood River Subbasin Assessment and TMDL for additional information.",17040221,Little Wood,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/12256
845,ID17040206SK026_02,17040206,2022,Pleasant Valley - source to American Falls Reservoir,CAT 4A,RIVER,78.95,Miles,"PHOSPHORUS, TOTAL",TMDL,42340,AMERICAN FALLS SUBBASIN TMDL,6-Aug-12,,17040209,Lake Walcott,Upper Snake,TRO,https://mywaterway.epa.gov/plan-summary/IDEQ/42340
813,ID17040206SK001_02,17040206,2022,American Falls Reservoir 1st and 2nd order tributaries,CAT 4A,RIVER,34.83,Miles,"PHOSPHORUS, TOTAL",TMDL,42340,AMERICAN FALLS SUBBASIN TMDL,6-Aug-12,,17040206,American Falls,Upper Snake,PRO,https://mywaterway.epa.gov/plan-summary/IDEQ/42340
629,ID17010305PN005L_0L,17010305,2022,Hayden Lake,CAT 4A,"LAKE, FRESHWATER",3800.26,Acres,"PHOSPHORUS, TOTAL",TMDL,2019,"SPOKANE, UPPER",31-Jan-01,,17010305,Upper Spokane,Panhandle,CRO,https://mywaterway.epa.gov/plan-summary/IDEQ/2019
